printed_page,pdf_page,column,reading_order,layout_status,review_method,human_verified,note
352,62,left,1,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
352,62,right,2,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
353,63,left,1,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Transition page: German→Rarámuri concludes above the section break and Rarámuri→German begins below it; both sections use two-column layout. Reading order must follow facsimile geometry, not linear OCR.
353,63,right,2,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Transition page: German→Rarámuri concludes above the section break and Rarámuri→German begins below it; both sections use two-column layout. Reading order must follow facsimile geometry, not linear OCR.
354,64,left,1,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
354,64,right,2,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
355,65,left,1,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
355,65,right,2,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
356,66,left,1,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
356,66,right,2,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
357,67,left,1,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
357,67,right,2,visually_confirmed_two_column_ai_assisted,visual_facsimile_layout_ai_assisted,false,Two-column dictionary page; column structure confirmed visually. Article text must be reconstructed from page layout rather than linear OCR order.
